,Uniprot Accession,Description,Gene,Peptides.used.for.quantitation,Confidence.score,Molecular weight (Da),Dataset,Glucose,LB,Glycerol + AA,Acetate,Fumarate,Glucosamine,Glycerol,Pyruvate,Chemostat µ=0.5,Chemostat µ=0.35,Chemostat µ=0.20,Chemostat µ=0.12,Stationary phase 1 day,Stationary phase 3 days,Osmotic-stress glucose,42°C glucose,pH6 glucose,Xylose,Mannose,Galactose ,Succinate,Fructose,Glucose.1,LB.1,Glycerol + AA.1,Acetate.1,Fumarate.1,Glucosamine.1,Glycerol.1,Pyruvate.1,Chemostat µ=0.5.1,Chemostat µ=0.35.1,Chemostat µ=0.20.1,Chemostat µ=0.12.1,Stationary phase 1 day.1,Stationary phase 3 days.1,Osmotic-stress glucose.1,42°C glucose.1,pH6 glucose.1,Xylose.1,Mannose.1,Galactose .1,Succinate.1,Fructose.1,Glucose.2,LB.2,Glycerol + AA.2,Acetate.2,Fumarate.2,Glucosamine.2,Glycerol.2,Pyruvate.2,Chemostat µ=0.5.2,Chemostat µ=0.35.2,Chemostat µ=0.20.2,Chemostat µ=0.12.2,Stationary phase 1 day.2,Stationary phase 3 days.2,Osmotic-stress glucose.2,42°C glucose.2,pH6 glucose.2,Xylose.2,Mannose.2,Galactose .2,Succinate.2,Fructose.2,Gene.1,Bnumber,Annotated functional COG groups (letter),Annotated functional COG group (description),Annotated functional COG class
1266,P0AAA1,Inner membrane protein yagU OS=Escherichia coli (strain K12) GN=yagU PE=1 SV=1,yagU,4,264.36,22933.93416,2,650.705869373029,1554.0574372177819,1325.905291367677,293.7507989265162,385.9571782120353,1009.7973777942927,381.73979394030613,278.7400945686079,1308.1879386342255,907.8907078058169,735.7559087871127,556.1045129429639,1596.4292148341874,2131.076565833458,1449.8235804440274,376.03586985998726,2060.2419081226312,601.4135020108408,279.2380933587602,261.15915393184235,327.7354614863139,361.5721194032197,0.024780496959256007,0.05918237011537956,0.050493769285739336,0.011186760596752159,0.014698208716484638,0.03845559419036239,0.014537600240304309,0.010615115662834714,0.0498190484537905,0.03457473488873888,0.028019413868236726,0.021177842156686787,0.06079599273014605,0.081156692824149,0.05521288575630608,0.014320380633134698,0.07845913298547047,0.02290332108452451,0.010634080694634677,0.00994558974260596,0.012480981022389086,0.013769565063330921,10.41317179,9.134729702,12.17479733,10.47919351,5.097962013,14.74918163,1.078193409,36.53484021,4.347158073,9.826318654,10.02433387,3.046080307,23.15016766,45.2753348,36.07386526,32.56620018,7.92902172,60.92104759,1.093188018,30.04712359,16.41005267,23.40876577,yagU,b0287,S,Function unknown,POORLY CHARACTERIZED
1267,P77717,Uncharacterized lipoprotein ybaY OS=Escherichia coli (strain K12) GN=ybaY PE=1 SV=1,ybaY,4,315.42,19401.25324,2,4626.84310349852,1903.8614102651995,4249.167282086015,4735.188669899772,3213.9595545149646,4898.999927134474,2992.1680364614385,2255.915222194492,3361.197342724689,3462.495128556335,3629.145629254483,4356.681803981622,10342.911800628064,10327.19005119736,10289.063534282632,4976.663893203081,9221.56863139404,3518.8880842963435,3923.689162044215,5839.705436859695,3159.5771694690848,3206.376502627565,0.14906005716353798,0.06133549037593283,0.13689271578849405,0.1525505572647787,0.10354208781254234,0.15782796019831943,0.09639677174715676,0.0726773837915842,0.10828555385109881,0.1115490000948644,0.11691787312658986,0.14035644265823635,0.3332110014868033,0.33270450389947864,0.33147620618900325,0.16033001072451514,0.29708540285140106,0.11336577603003077,0.1264069945107989,0.1881340704158174,0.10179008515278089,0.10329778945996687,74.82801913,11.69861076,4.891573754,15.3262236,4.617689856,6.769838916,8.236317372,11.85854144,26.22198549,11.58993338,13.83710697,4.555283087,5.155921797,11.17450649,14.87142013,3.903301688,5.6621079,11.16004492,4.556831536,18.42733114,18.2804529,10.7835787,ybaY,b0453,S,Function unknown,POORLY CHARACTERIZED
1268,P0AAS7,Uncharacterized protein ybcJ OS=Escherichia coli (strain K12) GN=ybcJ PE=1 SV=1,ybcJ,4,176.96,7366.85319,2,408.06493189201433,306.81541187654716,513.0263354941084,238.25463464231075,388.012900031881,274.07542068068307,432.55274392549654,347.8470619320636,402.86930794811605,288.2810553387222,242.48768552246653,210.5307300240689,293.9311614233463,279.8781376664927,773.2042970398932,347.9749907323552,710.4877134318657,617.4668772198619,262.9975933125409,304.76179381851404,388.9612312621193,510.1637460543823,0.004991809640947435,0.0037532363388724167,0.00627578997221236,0.002914540528375087,0.004746515526856575,0.003352731931551042,0.005291366124832683,0.00425517162005779,0.004928252192936312,0.003526507765982563,0.002966322934905855,0.0025753973098770334,0.003595624839814004,0.0034237158763344155,0.009458515943749624,0.004256736557813381,0.008691311456830655,0.007553398662268461,0.003217218190635719,0.003728114674108471,0.004758116349686328,0.00624077225702413,1.960216356,3.122310167,18.14159861,7.066049587,7.964828426,23.85885184,10.75958885,5.818382367,0.658345521,2.386709871,10.93788435,4.641220553,38.11906245,1.950970683,12.23045789,25.11836362,21.06647432,4.669169744,7.746612702,14.66473211,17.0628835,11.04557767,ybcJ,b0528,S,Function unknown,POORLY CHARACTERIZED
1269,P0A8J4,UPF0250 protein ybeD OS=Escherichia coli (strain K12) GN=ybeD PE=1 SV=1,ybeD,4,414.11,9803.11355,2,4130.518812265928,9771.38800524318,10106.526547766409,3174.668416329082,2411.04760123884,3870.2363876853,2898.1641682678173,4574.195426509524,3560.5855556294114,3165.710407902663,2341.6899552443133,2321.3460003624064,203.62635625949096,155.84485086106588,3477.274214276566,4389.7454156660615,2739.159985009571,2874.7605446312778,2872.8610948017117,2064.7239236206774,2866.205003720297,3259.59237749915,0.06723808932632633,0.15906221213366437,0.16451771936727266,0.051678408514862134,0.0392479108195101,0.06300111723893269,0.047177371677784276,0.07446041881479744,0.057960508237487794,0.0515325867916992,0.03811888180189733,0.037787715496217185,0.0033147039763411997,0.0025368992321562435,0.056604335885689284,0.0714578743720738,0.04458904368241738,0.04679639896995872,0.04676547903396134,0.033610327883835854,0.04665712875956788,0.05306083167926991,12.38108597,4.47803377,14.85830295,21.10760037,20.19236625,25.94594774,27.35319157,35.35960996,14.35677085,16.84321418,9.271008165,13.4608832,9.898375352,24.52006666,24.20229784,43.02264167,15.11400734,5.870342204,10.86520348,4.636551172,8.285073723,13.86166208,ybeD,b0631,S,Function unknown,POORLY CHARACTERIZED
1270,P0AB55,Protein yciI OS=Escherichia coli (strain K12) GN=yciI PE=1 SV=1,yciI,4,130.8,10577.40472,2,2115.607234252985,1701.6405507802833,1903.3496925612158,1768.1036458730305,1575.757224407109,2075.282444586612,1922.6374609889997,1662.2299954124283,1745.0823111514055,1557.473189393231,1330.2390091985012,965.6538241155062,2057.662694142104,2051.9182774456526,3432.1889259089658,2277.3807605784623,3231.7629137246836,2618.826537851452,1896.4849415454091,1485.3311069824424,1765.2976836109501,2338.287129083262,0.037158732495112076,0.029887781155941432,0.03343062026137815,0.031055145462209097,0.027676754092618244,0.03645046394324002,0.03376939251353902,0.029195570304755235,0.03065079648629753,0.027355611512364278,0.023364448134354978,0.01696083826535983,0.036140988922169166,0.03604009342516579,0.060283302167649204,0.040000138542601774,0.05676300007601473,0.04599732558840645,0.03331004710275404,0.026088500917098526,0.031005861266447287,0.041069903959299124,15.76397566,2.608276367,8.296084364,5.772327482,5.725902422,6.010446881,2.550419445,15.01915022,7.030160557,4.853423635,4.013415141,2.26344026,6.59609893,1.431855381,10.63809022,12.43105961,8.73131009,10.95650843,6.521142861,5.234332856,11.37569876,5.522433262,yciI,b1251,S,Function unknown,POORLY CHARACTERIZED
1271,P76243,Uncharacterized protein yeaO OS=Escherichia coli (strain K12) GN=yeaO PE=1 SV=2,yeaO,4,266.18,13359.93617,2,220.58279246885655,197.718067003815,187.12823986363912,327.3823844187677,231.14809618797614,292.44851930557866,154.86859755810684,206.19630539726265,260.97311588856843,226.327944042049,249.45947899810838,148.9966127066815,238.58760690405114,185.54294862260627,307.7980190398523,259.7457168465728,318.4418305626174,258.9466761285353,208.29832718674703,175.56640223847683,111.28521107772818,140.53348096792462,0.004893535460964525,0.004386291248412467,0.004151360436013527,0.00726283899808073,0.005127922231694486,0.0064878460541316785,0.003435693987995185,0.004574377362295101,0.005789577612403386,0.005020989205825439,0.005534152473490567,0.003305426500785123,0.005292964613712922,0.00411619142388378,0.00682836817925773,0.005762348286536513,0.007064496612230703,0.005744621907952275,0.004621009821932742,0.0038948659842958856,0.002468815090219118,0.00311767552161358,33.052216,9.323571763,9.890022736,8.578727823,13.71443608,2.107421064,28.80663886,37.87023065,20.93853547,13.87744157,3.209151191,33.85504182,16.77899077,23.37397566,19.00810287,27.67378216,42.29156279,15.56776462,9.374531795,16.01716211,28.36714371,19.25422381,yeaO,b1792,S,Function unknown,POORLY CHARACTERIZED
1272,P52007,Protein yecM OS=Escherichia coli (strain K12) GN=yecM PE=1 SV=3,yecM,4,257.8,21173.77695,2,281.1380425739458,351.7535770145568,225.7820462829654,161.7549716110626,158.1295298214153,180.24228247034824,232.62783677958734,242.67424320014126,145.187258187511,135.29203558912965,129.4315114830359,113.1644954043182,68.28471937995589,90.6195575686172,300.50400383549385,175.38060124955487,202.62412829874418,242.53421667320686,192.1630975733224,151.11793652282194,185.3214755544578,201.97646760240747,0.009884726941058731,0.012367547371021616,0.007938427170039017,0.005687254955236134,0.0055597855391326875,0.0063372631079764135,0.008179123054293119,0.008532351608126971,0.005104739256790784,0.004756826279555529,0.004550772057971511,0.00397882878550726,0.0024008696906970568,0.003186155718679482,0.01056562817117658,0.006166327894434918,0.007124201910085977,0.0085274283185907,0.006756395293464101,0.005313260079455266,0.006515845971603386,0.0071014303595866865,20.82003113,1.355208471,6.603558084,3.975972885,14.87613819,4.666814059,4.925260896,14.0263188,4.477152337,3.452445511,19.67620998,3.698964002,25.50429576,14.41325148,11.87809464,33.75602585,20.18501396,6.389139558,9.732669431,5.871751026,15.34179876,7.289957618,yecM,b1875,S,Function unknown,POORLY CHARACTERIZED
1273,P33355,Uncharacterized protein yehS OS=Escherichia coli (strain K12) GN=yehS PE=4 SV=1,yehS,4,234.72,17943.51142,2,33.033500403137,81.588447107732,16.665352203195976,18.15387135207544,18.75365937396585,20.75626433506683,37.41328391677418,23.92970101973136,21.162115031737667,15.755375348848789,12.09169437754961,17.66949805713488,17.52433461671752,12.882565677079043,18.223402247802753,24.66608593186643,12.125717390617295,22.971536332759722,13.381348321128453,11.663526223693596,15.384260993843126,22.722628715905284,0.0009842575568712122,0.0024309880769264884,0.0004965564848936883,0.0005409080129773723,0.0005587791403438929,0.0006184482351215157,0.0011147564433999912,0.0007130031263687289,0.000630540856559896,0.00046944305202890907,0.0003602809699619405,0.0005264757526939123,0.0005221505007082449,0.00038384556479974577,0.0005429797374001686,0.0007349442590276841,0.0003612947107799199,0.0006844539014192161,0.000398707162288676,0.0003475233833937197,0.00045838542556123324,0.000677037515027766,34.32788871,12.84030681,84.25296432,12.79925793,18.56146295,38.44097673,21.1122531,13.03052982,22.28522659,8.433849265,41.25392371,30.05396708,19.32255521,21.60162687,31.25502662,136.5928559,43.02340705,29.26247771,26.93259395,21.94583672,25.10650539,8.41010955,yehS,b2124,S,Function unknown,POORLY CHARACTERIZED
1274,P21515,Acyl carrier protein phosphodiesterase OS=Escherichia coli (strain K12) GN=acpH PE=3 SV=2,acpH,4,157.95,22928.39888,1,21.86434561,50.8811103,,7.886327403,39.42091866,37.48719635,29.66674256,14.10893043,10.74085087,16.47176561,150.131117,4.675364759,2.328194591,5.455047522,18.73985104,35.68346555,29.17195164,,,18.37584187,20.08119435,,0.0008324476627296066,0.0019372114812780034,,0.0003002584633104781,0.0015008842334692189,0.001427261055074556,0.0011295106172113305,0.0005371734589987632,0.00040893957504812607,0.000627134377934598,0.00571598618494556,0.00017800653792528117,8.864203759984665e-05,0.00020769162913757252,0.0007134878617640452,0.0013585870816826124,0.001110672296950538,,,0.0006996288335459742,0.000764557220218423,,,,,,,,,,,,,,,,,,,,,,,,acpH,b0404,S,Function unknown,POORLY CHARACTERIZED
1275,P37794,UPF0249 protein ChbG OS=Escherichia coli (strain K12) GN=chbG PE=2 SV=2,chbG,4,151.37,27738.11735,1,39.3355776,22.51375835,,17.38623401,10.20882034,25.55345129,19.32694074,51.75002891,18.48455477,24.94427523,10.59226518,20.4497409,10.21255419,3.797967723,14.89846786,5.186416193,32.25254944,,,16.44911011,20.96130673,,0.0018117957603278345,0.0010369831693427423,,0.0008008095212865415,0.00047021801988133416,0.0011769913532162252,0.0008901984266995816,0.0023836050897592734,0.0008513981491359529,0.0011489327185109038,0.00048787948001028335,0.0009419145751255655,0.0004703900009227337,0.00017493430218229106,0.0006862230721159794,0.0002388862053921646,0.0014855516532482765,,,0.0007576456169405205,0.0009654772849794204,,,,,,,,,,,,,,,,,,,,,,,,chbG,b1733,S,Function unknown,POORLY CHARACTERIZED
1276,P68206,UPF0337 protein yjbJ OS=Escherichia coli (strain K12) GN=yjbJ PE=1 SV=1,yjbJ,4,158.23,8302.08165,2,454.0847279033633,1729.4078262132025,1286.534489377199,496.5879877513429,550.4252914802377,1118.0733345496558,432.29640585740646,393.6743947103241,345.14109936461745,398.7630662813138,519.4539711887252,885.2546553002676,7141.8162897651455,7209.7880727881175,2083.8476872587444,454.4207036097345,1659.002430332981,571.796329318371,402.1934651246379,749.9799053769973,324.87372624900206,393.9207300200693,0.006259946508237263,0.023841366638794957,0.017735978749361402,0.006845890312827592,0.007588083610203422,0.01541359758757804,0.005959575845824315,0.005427138375536321,0.0047580653720565354,0.005497290067224931,0.007161117459613983,0.012203992884620964,0.09845604839434678,0.09939309758284946,0.028727623397036633,0.006264578220824608,0.02287076801475304,0.007882701652765514,0.005544581050474422,0.010339114710133974,0.004478662292036546,0.005430534318556063,70.41802953,20.20003399,25.00962657,9.613967718,4.460961818,11.02792121,5.354156126,17.81753748,15.78687199,7.592772984,9.522712172,7.779607978,11.44681943,15.41284723,16.31753105,14.20483766,6.861875869,22.3745898,10.91494617,21.47473115,32.20408288,12.24171013,yjbJ,b4045,S,Function unknown,POORLY CHARACTERIZED
1277,P0AF50,Uncharacterized protein yjbR OS=Escherichia coli (strain K12) GN=yjbR PE=1 SV=1,yjbR,4,207.12,13492.97324,2,415.4439437454241,592.0294734868842,519.6428151948829,552.4769548340992,503.104651042865,660.7713426199541,480.9543762210807,512.3431920855924,417.654447590978,385.5853091111919,468.89888915335024,539.284963195999,985.2359473638958,957.9019144822848,846.3939740639183,623.9168557962374,1142.2058698448075,477.5555556251396,585.9752021985827,843.4254080211048,491.88752003670174,438.4978782692655,0.00930822382025225,0.013264708585519513,0.011642850264737369,0.01237851514879336,0.011272304645236444,0.014804903630714832,0.010776016953899658,0.011479298655121418,0.009357751235105004,0.008639226574470086,0.010505907896882438,0.012082942153564962,0.022074691066963994,0.021462258752562323,0.018963869059377778,0.013979160910667126,0.025591678601617558,0.010699864723717457,0.01312905968975761,0.018897356891929642,0.011020979363935821,0.009824758447164163,8.206710798,8.516387133,4.162593301,7.776219057,19.86762185,21.20135639,4.147978375,27.8368063,4.709132577,10.06399973,14.14428292,6.263151454,17.41249201,9.383465537,10.09126128,2.729066146,12.0181602,3.543547884,2.439736686,17.34014449,11.30498579,5.709410851,yjbR,b4057,S,Function unknown,POORLY CHARACTERIZED
1278,P64581,Uncharacterized protein yqjD OS=Escherichia coli (strain K12) GN=yqjD PE=4 SV=1,yqjD,4,297.36,11026.85535,2,9433.671295979422,7754.668489599327,10044.271423575956,10318.457980479176,14154.033312985097,11755.352745667857,15551.142139220676,9081.025508759678,11296.905563715707,11874.451762023104,13554.587835494958,15974.913330557338,18509.407735858204,19614.928824913048,19711.626291583623,11398.495715707235,15536.320096457568,11954.674424031024,14304.38475036036,21360.31985475541,11924.68729264281,10706.148926027003,0.17273452238461626,0.14199126891063718,0.18391486968517615,0.1889353418285235,0.2591663528891903,0.21524549438679674,0.28474800803144523,0.166277428458489,0.20685113205123098,0.2174262478878615,0.24819025196292555,0.2925074382722567,0.3389151057487261,0.3591576657566624,0.36092823738218244,0.20871129082003564,0.2844766101422119,0.21889515885280753,0.26191935147373135,0.39111651575843287,0.21834608175911702,0.19603412746679197,55.85706686,6.000315757,11.76314391,9.982985603,15.53997486,14.78658981,23.84153831,11.59866937,4.686233139,6.214512628,15.3107368,2.569580128,22.19651918,20.70457495,26.2814006,18.6293124,6.216709576,8.673036787,18.98677488,4.108561477,20.15721249,10.80883756,yqjD,b3098,S,Function unknown,POORLY CHARACTERIZED
1279,P76035,Uncharacterized protein yciW OS=Escherichia coli (strain K12) GN=yciW PE=4 SV=2,yciW,4,206.64,42175.50636,2,70.30079242089242,7.8265163962921545,26.169997679975936,68.26273888248436,72.85359371128044,91.26839256772425,69.33894924049943,66.62939689365216,59.781882519255376,41.93081552315034,30.918528463479177,21.83791334168926,1.4213370418247493,2.6917437744160493,36.981029138750834,21.487389000503732,116.86795335963825,37.21176962656108,57.87756204171643,55.372419087001035,74.82606868052197,75.00686767097446,0.004923424154552711,0.0005481198510652361,0.0018327815984033014,0.004780691737552417,0.005102206257884088,0.006391862638259411,0.004856062723988931,0.004666302765201776,0.004186746041748217,0.002936569885738871,0.002165338748231232,0.0015293897313104704,9.95414828553313e-05,0.00018851275868248066,0.0025899180628273233,0.001504841217008964,0.008184694434439753,0.002606077671446196,0.0040533794449538075,0.0038779350308992674,0.005240345965466221,0.0052530079865624165,77.34044804,2.576315192,5.461015802,23.3245199,12.10966554,29.07052218,13.31589389,2.493942471,3.834083785,14.40431872,20.3450343,8.413398759,46.01330863,31.34237227,22.42999034,22.58719437,11.08409564,27.28716365,17.68778016,15.03052505,14.59254283,11.95116144,yciW,b1287,S,Function unknown,POORLY CHARACTERIZED
1280,P64559,UPF0350 protein ygfY OS=Escherichia coli (strain K12) GN=ygfY PE=1 SV=1,ygfY,4,166.41,10522.17255,1,190.0383784,134.9291347,,184.0686331,30.41855189,553.9437932,231.094991,329.0937732,734.3367911,220.4264971,401.2953487,371.0647246,47.45319362,44.71791219,161.0182863,74.02249377,124.5755357,,,146.3932743,644.5018283,,0.003320423367156591,0.0023575335442248715,,0.0032161176897614126,0.0005314845945382014,0.009678718217438957,0.00403778023475937,0.0057500525089673755,0.012830613800539714,0.0038513762213375873,0.007011586102624481,0.0064833850544441666,0.0008291203822546092,0.0007813284969923347,0.0028133731979373172,0.001293349375418114,0.0021766314951587175,,,0.0025578393841961156,0.011260982907137168,,,,,,,,,,,,,,,,,,,,,,,,ygfY,b2897,S,Function unknown,POORLY CHARACTERIZED
1281,P0ADS2,Cell division protein ZapA OS=Escherichia coli (strain K12) GN=zapA PE=1 SV=1,zapA,4,323.51,12568.40402,2,812.6923674890645,1232.1684933616823,826.0749227244985,448.73450329574354,556.4475686927985,673.2299318421291,634.8478609353393,623.2455605530362,501.5631185183308,379.78467277666493,279.3119579387798,348.2090753777634,566.9533104245417,513.6204616262681,1407.9197228166151,985.2773693276794,949.3248197339033,956.1909001400769,610.8913572016537,613.2640796124604,712.2194041041668,760.9768407298691,0.01696106194122082,0.02571561758663796,0.017240358705113534,0.0093651841828876,0.011613178685066557,0.01405045135336757,0.013249409399333039,0.013007266931509824,0.010467728578410398,0.007926186607600902,0.005829299756019986,0.007267197198153758,0.011832435741461839,0.010719367884353589,0.029383582991851318,0.020562947505071455,0.01981261017572148,0.01995590672890842,0.012749432089373134,0.012798951308931394,0.014864169902411076,0.015881747937822873,7.742757759,5.440679569,9.377376336,10.12818047,14.54980711,12.91320675,4.776834214,5.747107481,12.26808705,7.45547072,0.950576312,6.0152609,18.65736738,16.55502614,10.57075506,13.16608275,12.16604468,4.031020762,2.089287827,12.04814372,3.408251541,5.666553901,zapA,b2910,S,Function unknown,POORLY CHARACTERIZED
1282,P32662,Phosphoglycolate phosphatase OS=Escherichia coli (strain K12) GN=gph PE=1 SV=1,gph,4,299.9,27353.99481,2,738.2425912414016,881.6491650294774,878.9749617554244,414.3102043813476,568.8789394758193,520.9921098558043,578.1866335038302,517.860888499557,469.00628170968844,367.7101759133968,315.151788117478,239.94098012817798,159.64244417929592,183.65756862675076,737.4368987943523,786.7011077354957,710.5432833065524,570.7874573064031,468.1625065188853,306.8015695204412,435.442610174273,459.65028608790186,0.033532550214026444,0.040046382108341654,0.03992491410225044,0.018818851550192122,0.025839692575305884,0.023664570822815985,0.02626246785415594,0.023522344082439174,0.021303263830495144,0.016702179045631014,0.014314865175035565,0.010898630152212261,0.007251299693682506,0.008342117774330266,0.03349595394776076,0.03573363920145943,0.03227438867574778,0.025926381518408998,0.021264937764929926,0.013935580468727317,0.019778730412237804,0.02087829459042162,7.573484916,2.440344587,9.259409884,13.62587265,12.89686094,12.94342995,2.380260671,7.191032708,11.41385531,5.879348702,15.19449203,4.46746557,26.1090866,13.98220379,19.1650567,29.512062,4.410365453,2.223788638,8.331816003,5.64382174,5.631086605,3.048628934,gph,b3385,R,General function prediction only,POORLY CHARACTERIZED
1283,Q47147,Putative glutamine amidotransferase yafJ OS=Escherichia coli (strain K12) GN=yafJ PE=4 SV=1,yafJ,4,204.27,28599.20568,2,59.118408216358574,47.55266450774919,55.92187845245111,53.870282816441396,47.73726837838882,68.55383939904718,56.34358005224572,50.84567206264812,57.759893512341954,54.94574347281861,47.36631072305085,52.95339131196088,37.28902612813967,50.188067466289446,82.44518001353794,98.10461256586527,106.83827143627794,86.93990331572635,59.73558057044752,67.86890803471314,44.79371877488785,62.444238538105296,0.0028075236885928842,0.002258268381865429,0.0026557210047212444,0.002558291058258017,0.0022670351899623234,0.00325561079642804,0.0026757475458048267,0.0024146527804990822,0.002743008044009392,0.002609364511688605,0.0022494184706316083,0.002514748028322608,0.0017708498475833886,0.002383423244087213,0.003915308325812865,0.004658972256676555,0.005073732310381588,0.004128762011818446,0.00283683310432864,0.0032230835162044167,0.002127246493180558,0.0029654668351399302,45.34620529,7.773393491,9.269455634,10.17770644,8.146109456,8.05240894,9.218374581,18.54989251,5.551792707,4.887151667,14.80855391,5.719206489,8.820419965,16.71116519,12.11671844,17.37499694,11.81752778,4.396227585,8.700243042,8.328701705,11.78356868,6.767091614,yafJ,b0223,R,General function prediction only,POORLY CHARACTERIZED
1284,P75915,Uncharacterized protein ycdY OS=Escherichia coli (strain K12) GN=ycdY PE=3 SV=1,ycdY,4,340.76,20693.05671,2,678.3625039699119,538.4079569755173,550.0044784725236,304.81440353482907,400.89990757542716,367.4405348347233,524.241135049495,406.2240737308534,338.28554325817333,263.90829160788417,179.55197269175991,135.0690268580109,144.31123798014275,175.52910762817447,498.51217769013937,537.2151453867167,444.0446123720139,413.01996596216605,439.3375419298146,219.77482240618585,424.29570599193664,474.30604430426496,0.023309513467909635,0.01850047349448898,0.01889894668903241,0.010473862282817268,0.013775498704933763,0.012625786427260708,0.01801368107222276,0.0139584447285996,0.011623978890975469,0.009068269312538308,0.006169664598434163,0.004641166459259217,0.004958742155680893,0.006031433156055699,0.017129597010126993,0.018459486768909197,0.015258012953052687,0.01419196138166519,0.015096271227611285,0.0075517796941967415,0.014579412062601178,0.01629783937484784,15.31232497,2.336778766,21.30280356,6.69798642,7.307675929,4.069088233,5.115840253,10.09872555,9.470035335,3.98705187,15.0291268,5.530737904,20.6537478,19.96914779,21.92428721,53.132135,2.574559789,14.54278602,11.40710878,48.9587137,13.39594414,6.991978087,ycdY,b1035,R,General function prediction only,POORLY CHARACTERIZED
1285,P31131,Protein YdeJ OS=Escherichia coli (strain K12) GN=ydeJ PE=3 SV=1,ydeJ,4,288.71,18291.23947,2,12.03741969198319,8.634749834922253,13.094948603875629,32.7029654213498,18.29886287677797,26.089645264158754,9.37190804240668,9.367781799224081,15.627343856325654,26.52224759670527,53.09748675831298,98.13419508742896,29.230509899717045,30.23196322979241,21.74167081297478,12.335427220665984,23.027216614604622,8.490438438556795,9.451185564750563,38.18964633555819,8.75259125750968,8.392803185574445,0.0003656143765132297,0.0002622645681570227,0.00039773486276858326,0.000993292135574832,0.0005557941413349539,0.000792424758028455,0.0002846543863504121,0.0002845290593395451,0.0004746516883841432,0.0008055642543772863,0.0016127380296035608,0.0029806448117293154,0.0008878227166297393,0.0009182400107219651,0.0006603630696648106,0.0003746658044424371,0.0006994091475427065,0.00025788137619761555,0.00028706229457700454,0.0011599399282833738,0.0002658437835826864,0.0002549158858302216,47.762041,38.07870368,90.85168672,10.45826993,5.709756932,13.21071241,32.39662283,49.320121,43.81007317,3.411074462,5.257592117,3.884426927,16.74998841,19.24246604,44.29574476,76.71482943,18.23963904,20.91361865,45.97828606,46.12216192,51.87297681,38.13943794,ydeJ,b1537,R,General function prediction only,POORLY CHARACTERIZED
1286,P77376,Uncharacterized oxidoreductase ydgJ OS=Escherichia coli (strain K12) GN=ydgJ PE=1 SV=2,ydgJ,4,186.86,38215.63903,2,52.5798152965295,43.11231878347211,26.285729364787123,80.95691186110012,109.59497414135163,88.63528193656032,94.25282920810288,109.396244517186,55.241519263426476,55.19146899733909,49.42372891249977,87.18837352949849,12.567800532999712,58.73055845794091,74.24082953469538,35.38418476651809,111.1951216981297,96.35026002028424,89.83040492253515,146.5502442410481,131.94417310494626,121.40404437336244,0.003336621227874232,0.0027358307978938208,0.001668045467525534,0.005137381124971718,0.006954701440582993,0.00562463678467248,0.005981116307643591,0.006942090413350224,0.0035055282106808395,0.0035023521101307307,0.0031363416193101925,0.005532818559778282,0.0007975301892866056,0.0037269364103036037,0.004711190528217908,0.0022454172072905896,0.007056243948398328,0.006114215523235239,0.0057004771561617144,0.009299816918853069,0.008372941715246655,0.007704083959242881,24.33871449,36.24501029,75.34480033,7.202549592,2.703496975,8.508544344,14.73897341,5.042972731,8.657787369,12.78057858,15.14245823,13.34648687,101.2029493,5.850181686,26.14036197,25.90671807,11.7770948,23.73648471,5.982121841,14.04196248,21.14033776,5.351502238,ydgJ,b1624,R,General function prediction only,POORLY CHARACTERIZED
1287,P76329,Putative mannosyl-3-phosphoglycerate phosphatase OS=Escherichia coli (strain K12) GN=yedP PE=1 SV=1,yedP,4,432.05,30402.39167,2,39.466027023756496,41.92179181195386,16.54402087460291,74.34637805303541,68.42102654696356,95.5227633072242,57.56598371042445,44.576687927450294,45.997624529045034,58.625200145411966,107.16144531080867,155.64207722620927,77.24390610174895,72.26437652141607,66.1090634053285,34.603675056468376,106.56738114727095,40.96168907600669,85.00498120118219,139.75404459558519,57.35981207494769,37.939387484078864,0.0019924062013041365,0.0021163832357799788,0.000835209730263,0.0037533087530752483,0.00345417281323266,0.004822379153200749,0.002906165924930378,0.002250413232798662,0.0023221479147562153,0.00295963949581508,0.005409947346598833,0.007857447613429427,0.0038995878008556196,0.003648200814031216,0.0033374554730806485,0.00174693481887396,0.005379956561798209,0.002067913329147656,0.004291398563757846,0.007055354848410971,0.0028957575388820524,0.0019153352034005761,64.24882361,5.107041327,30.16020229,9.354432898,13.58198141,17.67159961,26.43529455,21.63274827,28.30559945,25.54049408,14.85565681,9.418867721,28.75029643,32.96205697,35.05252549,52.86379153,16.25971459,18.41087258,10.63228377,23.74310976,28.8051002,7.4084742,yedP,b1955,R,General function prediction only,POORLY CHARACTERIZED
